Data,Count,NumeroPostingType,NomePostingType,CompanyId
2020-07-10,13,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-13,5,4,Tax,IT01
2020-07-13,54,14,LedgerJournal,IT01
2020-07-13,93,20,Bank,IT01
2020-07-13,18,31,CustBalance,IT01
2020-07-13,22,40,CustSettlement,IT01
2020-07-13,14,41,VendBalance,IT01
2020-07-13,2,83,PurchOffsetAccountPckSlp,IT01
2020-07-13,2,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-13,2,236,PurchExpense,IT01
2020-07-14,13,4,Tax,IT01
2020-07-14,60,14,LedgerJournal,IT01
2020-07-14,11,20,Bank,IT01
2020-07-14,6,31,CustBalance,IT01
2020-07-14,27,41,VendBalance,IT01
2020-07-14,30,48,VendSettlement,IT01
2020-07-14,12,64,SalesPckSlipRevenue,IT01
2020-07-14,12,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-07-14,5,83,PurchOffsetAccountPckSlp,IT01
2020-07-14,5,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-14,3,236,PurchExpense,IT01
2020-07-15,38,4,Tax,IT01
2020-07-15,10,14,LedgerJournal,IT01
2020-07-15,4,20,Bank,IT01
2020-07-15,27,31,CustBalance,IT01
2020-07-15,10,41,VendBalance,IT01
2020-07-15,31,51,SalesRevenue,IT01
2020-07-15,57,64,SalesPckSlipRevenue,IT01
2020-07-15,55,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-07-15,8,83,PurchOffsetAccountPckSlp,IT01
2020-07-15,7,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-15,8,236,PurchExpense,IT01
2020-07-16,1,4,Tax,IT01
2020-07-16,14,14,LedgerJournal,IT01
2020-07-16,5,20,Bank,IT01
2020-07-16,8,31,CustBalance,IT01
2020-07-16,6,41,VendBalance,IT01
2020-07-16,1,83,PurchOffsetAccountPckSlp,IT01
2020-07-16,1,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-16,1,236,PurchExpense,IT01
2020-07-17,29,4,Tax,IT01
2020-07-17,227,14,LedgerJournal,IT01
2020-07-17,29,20,Bank,IT01
2020-07-17,5,31,CustBalance,IT01
2020-07-17,12,40,CustSettlement,IT01
2020-07-17,24,41,VendBalance,IT01
2020-07-17,26,83,PurchOffsetAccountPckSlp,IT01
2020-07-17,23,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-17,9,236,PurchExpense,IT01
2020-07-20,110,4,Tax,IT01
2020-07-20,109,14,LedgerJournal,IT01
2020-07-20,11,20,Bank,IT01
2020-07-20,15,31,CustBalance,IT01
2020-07-20,4,32,CustRevenue,IT01
2020-07-20,28,41,VendBalance,IT01
2020-07-20,16,51,SalesRevenue,IT01
2020-07-20,27,64,SalesPckSlipRevenue,IT01
2020-07-20,27,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-07-20,27,83,PurchOffsetAccountPckSlp,IT01
2020-07-20,8,161,FixedAssetsDebit,IT01
2020-07-20,6,162,FixedAssetsCredit,IT01
2020-07-20,23,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-20,23,236,PurchExpense,IT01
2020-07-21,45,4,Tax,IT01
2020-07-21,97,14,LedgerJournal,IT01
2020-07-21,11,20,Bank,IT01
2020-07-21,3,31,CustBalance,IT01
2020-07-21,21,41,VendBalance,IT01
2020-07-21,18,83,PurchOffsetAccountPckSlp,IT01
2020-07-21,16,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-21,13,236,PurchExpense,IT01
2020-07-22,20,4,Tax,IT01
2020-07-22,18,14,LedgerJournal,IT01
2020-07-22,3,20,Bank,IT01
2020-07-22,2,31,CustBalance,IT01
2020-07-22,20,41,VendBalance,IT01
2020-07-22,30,83,PurchOffsetAccountPckSlp,IT01
2020-07-22,18,161,FixedAssetsDebit,IT01
2020-07-22,20,162,FixedAssetsCredit,IT01
2020-07-22,30,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-22,14,236,PurchExpense,IT01
2020-07-23,15,4,Tax,IT01
2020-07-23,65,14,LedgerJournal,IT01
2020-07-23,15,20,Bank,IT01
2020-07-23,1,23,TaxWithhold,IT01
2020-07-23,1,31,CustBalance,IT01
2020-07-23,26,41,VendBalance,IT01
2020-07-23,20,48,VendSettlement,IT01
2020-07-23,1,51,SalesRevenue,IT01
2020-07-23,1,64,SalesPckSlipRevenue,IT01
2020-07-23,1,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-07-23,12,83,PurchOffsetAccountPckSlp,IT01
2020-07-23,10,161,FixedAssetsDebit,IT01
2020-07-23,11,162,FixedAssetsCredit,IT01
2020-07-23,11,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-23,9,236,PurchExpense,IT01
2020-07-24,107,4,Tax,IT01
2020-07-24,69,14,LedgerJournal,IT01
2020-07-24,15,20,Bank,IT01
2020-07-24,25,31,CustBalance,IT01
2020-07-24,16,41,VendBalance,IT01
2020-07-24,4,48,VendSettlement,IT01
2020-07-24,30,51,SalesRevenue,IT01
2020-07-24,42,64,SalesPckSlipRevenue,IT01
2020-07-24,42,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-07-24,8,83,PurchOffsetAccountPckSlp,IT01
2020-07-24,9,161,FixedAssetsDebit,IT01
2020-07-24,11,162,FixedAssetsCredit,IT01
2020-07-24,8,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-24,2,236,PurchExpense,IT01
2020-07-27,64,4,Tax,IT01
2020-07-27,160,14,LedgerJournal,IT01
2020-07-27,10,20,Bank,IT01
2020-07-27,23,31,CustBalance,IT01
2020-07-27,22,40,CustSettlement,IT01
2020-07-27,12,41,VendBalance,IT01
2020-07-27,16,48,VendSettlement,IT01
2020-07-27,16,51,SalesRevenue,IT01
2020-07-27,25,64,SalesPckSlipRevenue,IT01
2020-07-27,23,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-07-27,3,83,PurchOffsetAccountPckSlp,IT01
2020-07-27,3,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-27,3,236,PurchExpense,IT01
2020-07-28,11,4,Tax,IT01
2020-07-28,38,14,LedgerJournal,IT01
2020-07-28,9,20,Bank,IT01
2020-07-28,4,31,CustBalance,IT01
2020-07-28,5,32,CustRevenue,IT01
2020-07-28,134,40,CustSettlement,IT01
2020-07-28,3,41,VendBalance,IT01
2020-07-28,3,51,SalesRevenue,it01
2020-07-28,2,64,SalesPckSlipRevenue,it01
2020-07-28,2,65,SalesPckSlipRevenueOffsetAccou,it01
2020-07-28,6,83,PurchOffsetAccountPckSlp,IT01
2020-07-28,23,161,FixedAssetsDebit,IT01
2020-07-28,26,162,FixedAssetsCredit,IT01
2020-07-28,6,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-29,15,4,Tax,IT01
2020-07-29,299,14,LedgerJournal,IT01
2020-07-29,5,20,Bank,IT01
2020-07-29,61,31,CustBalance,IT01
2020-07-29,6,40,CustSettlement,IT01
2020-07-29,16,41,VendBalance,it01
2020-07-29,4,51,SalesRevenue,IT01
2020-07-29,8,64,SalesPckSlipRevenue,IT01
2020-07-29,8,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-07-29,12,83,PurchOffsetAccountPckSlp,IT01
2020-07-29,676,162,FixedAssetsCredit,IT01
2020-07-29,11,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-29,4,236,PurchExpense,IT01
2020-07-30,21,4,Tax,IT01
2020-07-30,86,14,LedgerJournal,IT01
2020-07-30,57,20,Bank,IT01
2020-07-30,8,23,TaxWithhold,IT01
2020-07-30,3,31,CustBalance,IT01
2020-07-30,14,40,CustSettlement,IT01
2020-07-30,91,41,VendBalance,IT01
2020-07-30,228,48,VendSettlement,IT01
2020-07-30,1,64,SalesPckSlipRevenue,IT01
2020-07-30,1,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-07-30,5,83,PurchOffsetAccountPckSlp,IT01
2020-07-30,5,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-30,5,236,PurchExpense,IT01
2020-07-31,18,4,Tax,IT01
2020-07-31,62,14,LedgerJournal,IT01
2020-07-31,15,20,Bank,IT01
2020-07-31,20,31,CustBalance,IT01
2020-07-31,9,41,VendBalance,IT01
2020-07-31,26,51,SalesRevenue,IT01
2020-07-31,49,64,SalesPckSlipRevenue,IT01
2020-07-31,39,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-07-31,24,83,PurchOffsetAccountPckSlp,IT01
2020-07-31,23,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-07-31,3,236,PurchExpense,IT01
2020-08-02,22,4,Tax,IT01
2020-08-02,38,14,LedgerJournal,it01
2020-08-02,1,31,CustBalance,IT01
2020-08-02,5,41,VendBalance,IT01
2020-08-02,2,51,SalesRevenue,IT01
2020-08-03,4,4,Tax,IT01
2020-08-03,40,14,LedgerJournal,IT01
2020-08-03,18,20,Bank,IT01
2020-08-03,19,31,CustBalance,IT01
2020-08-03,196,40,CustSettlement,IT01
2020-08-03,18,41,VendBalance,IT01
2020-08-03,2,48,VendSettlement,IT01
2020-08-03,20,64,SalesPckSlipRevenue,IT01
2020-08-03,20,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-08-03,11,83,PurchOffsetAccountPckSlp,IT01
2020-08-03,11,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-08-03,2,236,PurchExpense,IT01
2020-08-04,5,4,Tax,IT01
2020-08-04,96,14,LedgerJournal,IT01
2020-08-04,1,20,Bank,IT01
2020-08-04,2,40,CustSettlement,IT01
2020-08-04,13,41,VendBalance,IT01
2020-08-04,4,48,VendSettlement,IT01
2020-08-04,10,83,PurchOffsetAccountPckSlp,IT01
2020-08-04,1,161,FixedAssetsDebit,IT01
2020-08-04,10,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-08-04,4,236,PurchExpense,IT01
2020-08-05,3,4,Tax,IT01
2020-08-05,752,14,LedgerJournal,IT01
2020-08-05,9,31,CustBalance,IT01
2020-08-05,3,41,VendBalance,IT01
2020-08-05,1,51,SalesRevenue,IT01
2020-08-05,69,64,SalesPckSlipRevenue,IT01
2020-08-05,69,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-08-05,1,83,PurchOffsetAccountPckSlp,IT01
2020-08-05,1,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-08-05,1,236,PurchExpense,IT01
2020-08-06,7,4,Tax,IT01
2020-08-06,567,14,LedgerJournal,IT01
2020-08-06,13,41,VendBalance,IT01
2020-08-06,5,64,SalesPckSlipRevenue,IT01
2020-08-06,3,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-08-06,60,83,PurchOffsetAccountPckSlp,IT01
2020-08-06,2,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-08-06,30,236,PurchExpense,IT01
2020-08-07,278,14,LedgerJournal,IT01
2020-08-10,13,4,Tax,IT01
2020-08-10,4,14,LedgerJournal,IT01
2020-08-10,22,31,CustBalance,IT01
2020-08-10,3,41,VendBalance,IT01
2020-08-10,24,51,SalesRevenue,IT01
2020-08-10,51,64,SalesPckSlipRevenue,IT01
2020-08-10,51,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-08-11,13,14,LedgerJournal,IT01
2020-08-11,24,20,Bank,IT01
2020-08-11,14,31,CustBalance,IT01
2020-08-11,2,32,CustRevenue,IT01
2020-08-11,1,41,VendBalance,IT01
2020-08-11,7,51,SalesRevenue,IT01
2020-08-11,8,64,SalesPckSlipRevenue,IT01
2020-08-11,8,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-08-11,8,161,FixedAssetsDebit,IT01
2020-08-11,12,162,FixedAssetsCredit,IT01
2020-08-12,1,4,Tax,IT01
2020-08-12,20,14,LedgerJournal,IT01
2020-08-12,22,20,Bank,IT01
2020-08-12,11,31,CustBalance,IT01
2020-08-12,6,40,CustSettlement,IT01
2020-08-12,5,41,VendBalance,IT01
2020-08-12,4,48,VendSettlement,IT01
2020-08-12,5,51,SalesRevenue,IT01
2020-08-12,8,64,SalesPckSlipRevenue,IT01
2020-08-12,8,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-08-13,1,14,LedgerJournal,IT01
2020-08-13,11,20,Bank,IT01
2020-08-13,10,41,VendBalance,IT01
2020-08-13,26,48,VendSettlement,IT01
2020-08-14,10,4,Tax,IT01
2020-08-14,5,14,LedgerJournal,IT01
2020-08-14,12,20,Bank,IT01
2020-08-14,24,31,CustBalance,IT01
2020-08-14,20,40,CustSettlement,IT01
2020-08-14,6,41,VendBalance,IT01
2020-08-14,11,51,SalesRevenue,IT01
2020-08-14,23,64,SalesPckSlipRevenue,IT01
2020-08-14,23,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-08-19,1,83,PurchOffsetAccountPckSlp,IT01
2020-08-19,1,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-08-20,5,14,LedgerJournal,IT01
2020-08-20,9,20,Bank,IT01
2020-08-20,9,31,CustBalance,IT01
2020-08-20,6,40,CustSettlement,IT01
2020-08-20,1,41,VendBalance,IT01
2020-08-20,5,83,PurchOffsetAccountPckSlp,IT01
2020-08-20,3,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-08-21,9,14,LedgerJournal,IT01
2020-08-21,20,20,Bank,IT01
2020-08-21,1,41,VendBalance,IT01
2020-08-21,23,83,PurchOffsetAccountPckSlp,IT01
2020-08-21,23,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-08-24,1,14,LedgerJournal,IT01
2020-08-24,3,20,Bank,IT01
2020-08-24,4,31,CustBalance,IT01
2020-08-24,4,51,SalesRevenue,IT01
2020-08-24,6,64,SalesPckSlipRevenue,IT01
2020-08-24,5,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-08-24,11,83,PurchOffsetAccountPckSlp,IT01
2020-08-24,11,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-08-25,2,14,LedgerJournal,IT01
2020-08-25,2,20,Bank,IT01
2020-08-26,20,4,Tax,IT01
2020-08-26,475,14,LedgerJournal,IT01
2020-08-26,16,41,VendBalance,IT01
2020-08-26,30,83,PurchOffsetAccountPckSlp,IT01
2020-08-26,21,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-08-26,20,236,PurchExpense,IT01
2020-08-27,43,4,Tax,IT01
2020-08-27,40,14,LedgerJournal,IT01
2020-08-27,11,20,Bank,IT01
2020-08-27,16,31,CustBalance,IT01
2020-08-27,6,40,CustSettlement,IT01
2020-08-27,23,41,VendBalance,IT01
2020-08-27,16,51,SalesRevenue,IT01
2020-08-27,21,64,SalesPckSlipRevenue,IT01
2020-08-27,21,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-08-27,17,83,PurchOffsetAccountPckSlp,IT01
2020-08-27,15,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-08-27,8,236,PurchExpense,IT01
2020-08-28,11,4,Tax,IT01
2020-08-28,280,14,LedgerJournal,it01
2020-08-28,18,20,Bank,IT01
2020-08-28,2,31,CustBalance,IT01
2020-08-28,38,40,CustSettlement,IT01
2020-08-28,23,41,VendBalance,IT01
2020-08-28,64,48,VendSettlement,IT01
2020-08-28,13,83,PurchOffsetAccountPckSlp,IT01
2020-08-28,11,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-08-28,11,236,PurchExpense,IT01
2020-08-31,37,4,Tax,IT01
2020-08-31,163,14,LedgerJournal,IT01
2020-08-31,18,20,Bank,IT01
2020-08-31,51,31,CustBalance,IT01
2020-08-31,25,41,VendBalance,IT01
2020-08-31,4,48,VendSettlement,IT01
2020-08-31,17,51,SalesRevenue,IT01
2020-08-31,20,64,SalesPckSlipRevenue,IT01
2020-08-31,20,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-08-31,20,83,PurchOffsetAccountPckSlp,IT01
2020-08-31,1,161,FixedAssetsDebit,IT01
2020-08-31,20,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-08-31,3,236,PurchExpense,IT01
2020-09-01,53,4,Tax,IT01
2020-09-01,219,14,LedgerJournal,IT01
2020-09-01,1,20,Bank,IT01
2020-09-01,3,31,CustBalance,IT01
2020-09-01,23,41,VendBalance,IT01
2020-09-01,4,51,SalesRevenue,IT01
2020-09-01,40,64,SalesPckSlipRevenue,IT01
2020-09-01,39,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-01,27,83,PurchOffsetAccountPckSlp,IT01
2020-09-01,12,161,FixedAssetsDebit,IT01
2020-09-01,670,162,FixedAssetsCredit,IT01
2020-09-01,26,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-01,12,236,PurchExpense,IT01
2020-09-02,173,4,Tax,IT01
2020-09-02,251,14,LedgerJournal,IT01
2020-09-02,27,20,Bank,IT01
2020-09-02,11,31,CustBalance,IT01
2020-09-02,4,40,CustSettlement,IT01
2020-09-02,61,41,VendBalance,IT01
2020-09-02,8,48,VendSettlement,IT01
2020-09-02,9,51,SalesRevenue,IT01
2020-09-02,4,64,SalesPckSlipRevenue,IT01
2020-09-02,2,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-02,45,83,PurchOffsetAccountPckSlp,IT01
2020-09-02,1,161,FixedAssetsDebit,IT01
2020-09-02,39,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-02,30,236,PurchExpense,IT01
2020-09-03,881,14,LedgerJournal,IT01
2020-09-03,2,20,Bank,IT01
2020-09-03,11,31,CustBalance,IT01
2020-09-03,30,40,CustSettlement,IT01
2020-09-03,4,51,SalesRevenue,IT01
2020-09-03,64,64,SalesPckSlipRevenue,IT01
2020-09-03,64,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-03,5,83,PurchOffsetAccountPckSlp,IT01
2020-09-03,5,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-04,9,4,Tax,IT01
2020-09-04,521,14,LedgerJournal,IT01
2020-09-04,18,41,VendBalance,IT01
2020-09-04,14,48,VendSettlement,IT01
2020-09-04,3,64,SalesPckSlipRevenue,IT01
2020-09-04,3,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-04,58,83,PurchOffsetAccountPckSlp,IT01
2020-09-04,2,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-04,29,236,PurchExpense,IT01
2020-09-06,21,14,LedgerJournal,IT01
2020-09-07,248,14,LedgerJournal,IT01
2020-09-14,17,4,Tax,IT01
2020-09-14,13,14,LedgerJournal,IT01
2020-09-14,45,20,Bank,IT01
2020-09-14,13,23,TaxWithhold,IT01
2020-09-14,9,31,CustBalance,IT01
2020-09-14,84,41,VendBalance,IT01
2020-09-14,172,48,VendSettlement,IT01
2020-09-14,13,51,SalesRevenue,IT01
2020-09-14,30,64,SalesPckSlipRevenue,IT01
2020-09-14,30,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-14,3,83,PurchOffsetAccountPckSlp,IT01
2020-09-14,3,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-14,1,236,PurchExpense,IT01
2020-09-15,20,4,Tax,IT01
2020-09-15,14,14,LedgerJournal,IT01
2020-09-15,7,31,CustBalance,IT01
2020-09-15,9,41,VendBalance,IT01
2020-09-15,6,51,SalesRevenue,IT01
2020-09-15,12,64,SalesPckSlipRevenue,IT01
2020-09-15,12,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-15,6,83,PurchOffsetAccountPckSlp,IT01
2020-09-15,6,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-15,1,236,PurchExpense,IT01
2020-09-16,2,4,Tax,IT01
2020-09-16,485,14,LedgerJournal,IT01
2020-09-16,2,31,CustBalance,IT01
2020-09-16,4,51,SalesRevenue,IT01
2020-09-16,20,64,SalesPckSlipRevenue,it01
2020-09-16,20,65,SalesPckSlipRevenueOffsetAccou,it01
2020-09-16,2,83,PurchOffsetAccountPckSlp,IT01
2020-09-16,2,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-17,16,4,Tax,it01
2020-09-17,236,14,LedgerJournal,IT01
2020-09-17,4,31,CustBalance,it01
2020-09-17,11,41,VendBalance,IT01
2020-09-17,7,51,SalesRevenue,IT01
2020-09-17,9,64,SalesPckSlipRevenue,it01
2020-09-17,9,65,SalesPckSlipRevenueOffsetAccou,it01
2020-09-18,13,4,Tax,IT01
2020-09-18,33,14,LedgerJournal,IT01
2020-09-18,15,31,CustBalance,IT01
2020-09-18,13,41,VendBalance,IT01
2020-09-18,15,51,SalesRevenue,IT01
2020-09-18,23,64,SalesPckSlipRevenue,IT01
2020-09-18,23,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-18,3,83,PurchOffsetAccountPckSlp,IT01
2020-09-18,3,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-19,5,14,LedgerJournal,IT01
2020-09-19,1,20,Bank,IT01
2020-09-19,6,31,CustBalance,IT01
2020-09-19,34,40,CustSettlement,it01
2020-09-21,43,4,Tax,IT01
2020-09-21,349,14,LedgerJournal,IT01
2020-09-21,10,31,CustBalance,IT01
2020-09-21,30,41,VendBalance,IT01
2020-09-21,14,51,SalesRevenue,IT01
2020-09-21,20,64,SalesPckSlipRevenue,IT01
2020-09-21,20,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-21,38,83,PurchOffsetAccountPckSlp,IT01
2020-09-21,299,161,FixedAssetsDebit,IT01
2020-09-21,2,162,FixedAssetsCredit,IT01
2020-09-21,34,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-21,19,236,PurchExpense,IT01
2020-09-22,2,4,Tax,IT01
2020-09-22,2,41,VendBalance,IT01
2020-09-22,25,83,PurchOffsetAccountPckSlp,IT01
2020-09-22,25,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-22,2,236,PurchExpense,IT01
2020-09-23,87,4,Tax,IT01
2020-09-23,61,14,LedgerJournal,IT01
2020-09-23,42,31,CustBalance,IT01
2020-09-23,24,41,VendBalance,IT01
2020-09-23,26,83,PurchOffsetAccountPckSlp,IT01
2020-09-23,3,161,FixedAssetsDebit,IT01
2020-09-23,2,162,FixedAssetsCredit,IT01
2020-09-23,22,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-23,16,236,PurchExpense,IT01
2020-09-24,140,4,Tax,IT01
2020-09-24,95,14,LedgerJournal,IT01
2020-09-24,8,31,CustBalance,IT01
2020-09-24,12,41,VendBalance,IT01
2020-09-24,8,51,SalesRevenue,IT01
2020-09-24,14,64,SalesPckSlipRevenue,IT01
2020-09-24,14,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-24,2,83,PurchOffsetAccountPckSlp,IT01
2020-09-24,2,161,FixedAssetsDebit,IT01
2020-09-24,2,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-25,35,4,Tax,IT01
2020-09-25,66,14,LedgerJournal,IT01
2020-09-25,15,31,CustBalance,IT01
2020-09-25,24,41,VendBalance,IT01
2020-09-25,4,48,VendSettlement,IT01
2020-09-25,20,51,SalesRevenue,IT01
2020-09-25,19,64,SalesPckSlipRevenue,IT01
2020-09-25,19,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-25,44,83,PurchOffsetAccountPckSlp,IT01
2020-09-25,1,161,FixedAssetsDebit,IT01
2020-09-25,39,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-25,23,236,PurchExpense,IT01
2020-09-27,12,4,Tax,IT01
2020-09-27,4,31,CustBalance,IT01
2020-09-27,7,51,SalesRevenue,IT01
2020-09-27,11,64,SalesPckSlipRevenue,IT01
2020-09-27,11,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-28,43,4,Tax,IT01
2020-09-28,233,14,LedgerJournal,IT01
2020-09-28,2,31,CustBalance,IT01
2020-09-28,18,41,VendBalance,IT01
2020-09-28,4,51,SalesRevenue,IT01
2020-09-28,3,64,SalesPckSlipRevenue,IT01
2020-09-28,3,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-28,25,83,PurchOffsetAccountPckSlp,IT01
2020-09-28,2,161,FixedAssetsDebit,IT01
2020-09-28,611,162,FixedAssetsCredit,IT01
2020-09-28,20,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-28,12,236,PurchExpense,IT01
2020-09-29,22,4,Tax,IT01
2020-09-29,128,14,LedgerJournal,IT01
2020-09-29,149,20,Bank,IT01
2020-09-29,50,31,CustBalance,IT01
2020-09-29,6,40,CustSettlement,IT01
2020-09-29,47,41,VendBalance,IT01
2020-09-29,28,48,VendSettlement,IT01
2020-09-29,11,51,SalesRevenue,IT01
2020-09-29,27,64,SalesPckSlipRevenue,IT01
2020-09-29,21,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-29,33,83,PurchOffsetAccountPckSlp,IT01
2020-09-29,50,162,FixedAssetsCredit,IT01
2020-09-29,31,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-29,7,236,PurchExpense,IT01
2020-09-30,24,4,Tax,IT01
2020-09-30,37,14,LedgerJournal,IT01
2020-09-30,18,20,Bank,IT01
2020-09-30,1,23,TaxWithhold,IT01
2020-09-30,43,31,CustBalance,IT01
2020-09-30,46,40,CustSettlement,IT01
2020-09-30,42,41,VendBalance,IT01
2020-09-30,58,48,VendSettlement,IT01
2020-09-30,4,51,SalesRevenue,IT01
2020-09-30,8,64,SalesPckSlipRevenue,IT01
2020-09-30,8,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-09-30,16,83,PurchOffsetAccountPckSlp,IT01
2020-09-30,2,161,FixedAssetsDebit,IT01
2020-09-30,2,162,FixedAssetsCredit,IT01
2020-09-30,16,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-09-30,8,236,PurchExpense,IT01
2020-10-01,21,4,Tax,IT01
2020-10-01,159,14,LedgerJournal,IT01
2020-10-01,34,20,Bank,IT01
2020-10-01,1,31,CustBalance,IT01
2020-10-01,19,41,VendBalance,IT01
2020-10-01,22,64,SalesPckSlipRevenue,it01
2020-10-01,22,65,SalesPckSlipRevenueOffsetAccou,it01
2020-10-01,5,83,PurchOffsetAccountPckSlp,IT01
2020-10-01,5,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-10-01,2,236,PurchExpense,IT01
2020-10-02,2,4,Tax,IT01
2020-10-02,29,14,LedgerJournal,IT01
2020-10-02,2,20,Bank,IT01
2020-10-02,1,41,VendBalance,IT01
2020-10-02,1,64,SalesPckSlipRevenue,IT01
2020-10-02,1,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-10-02,6,83,PurchOffsetAccountPckSlp,IT01
2020-10-02,2,161,FixedAssetsDebit,IT01
2020-10-02,3,162,FixedAssetsCredit,IT01
2020-10-02,5,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-10-03,1,83,PurchOffsetAccountPckSlp,IT01
2020-10-03,1,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-10-04,25,64,SalesPckSlipRevenue,IT01
2020-10-04,25,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-10-05,8,4,Tax,IT01
2020-10-05,1289,14,LedgerJournal,IT01
2020-10-05,4,20,Bank,IT01
2020-10-05,2,31,CustBalance,IT01
2020-10-05,6,41,VendBalance,IT01
2020-10-05,4,51,SalesRevenue,IT01
2020-10-05,43,64,SalesPckSlipRevenue,IT01
2020-10-05,43,65,SalesPckSlipRevenueOffsetAccou,IT01
2020-10-05,10,83,PurchOffsetAccountPckSlp,IT01
2020-10-05,10,203,PurchPckSlpPurchaseOffsetAccou,IT01
2020-10-05,4,236,PurchExpense,IT01
2020-10-06,9,4,Tax,IT01
2020-10-06,237,14,LedgerJournal,IT01
2020-10-06,1,20,Bank,IT01
2020-10-06,6,31,CustBalance,IT01
