item_id,timestamp,ACT01,ACT03,ACT04,ACT07,ACT09,ACT13,ACT15,ACT17,ACT32,ACT44,target
RO01,2020-08-03,186.0,66.0,332.0,127.0,21.0,51.0,0.0,100.0,2704.0,0.0,3587.0
RO01,2020-08-10,172.0,73.0,30.0,52.0,27.0,45.0,2.0,2.0,221.0,0.0,624.0
RO01,2020-08-17,254.0,53.0,42.0,13.0,19.0,57.0,6545.0,6542.0,2713.0,0.0,16238.0
RO01,2020-08-24,86.0,78.0,12.0,40.0,15.0,56.0,201.0,200.0,59.0,0.0,747.0
RO01,2020-08-31,300.0,41.0,364.0,91.0,43.0,53.0,0.0,20.0,1700.0,0.0,2612.0
RO01,2020-09-07,118.0,122.0,48.0,93.0,34.0,45.0,0.0,400.0,1966.0,0.0,2826.0
RO01,2020-09-14,238.0,38.0,6.0,31.0,15.0,21.0,1.0,0.0,319.0,0.0,669.0
RO01,2020-09-21,102.0,47.0,40.0,32.0,37.0,45.0,6486.0,6486.0,2688.0,0.0,15963.0
RO01,2020-09-28,295.0,120.0,56.0,56.0,42.0,27.0,1209.0,2.0,286.0,0.0,2093.0
RO01,2020-10-05,216.0,99.0,362.0,98.0,21.0,25.0,0.0,4.0,1565.0,0.0,2390.0
RO01,2020-10-12,213.0,76.0,46.0,57.0,27.0,10.0,216.0,0.0,8.0,0.0,653.0
RO01,2020-10-19,97.0,43.0,46.0,7.0,21.0,19.0,5919.0,5919.0,48.0,0.0,12119.0
RO01,2020-10-26,109.0,182.0,68.0,8.0,49.0,24.0,3.0,2.0,2750.0,0.0,3195.0
RO01,2020-11-02,365.0,19.0,304.0,175.0,6.0,35.0,4568.0,0.0,1388.0,0.0,6860.0
RO01,2020-11-09,217.0,165.0,52.0,206.0,53.0,28.0,0.0,0.0,2328.0,0.0,3049.0
RO01,2020-11-16,184.0,50.0,52.0,20.0,16.0,8.0,0.0,0.0,21.0,0.0,351.0
RO01,2020-11-23,180.0,207.0,58.0,19.0,34.0,28.0,107.0,100.0,2619.0,0.0,3352.0
RO01,2020-11-30,359.0,36.0,298.0,123.0,27.0,26.0,5829.0,6033.0,350.0,0.0,13081.0
RO01,2020-12-07,430.0,224.0,198.0,78.0,48.0,14.0,1.0,0.0,3742.0,0.0,4735.0
RO01,2020-12-14,173.0,81.0,48.0,35.0,23.0,30.0,5811.0,5805.0,56.0,0.0,12062.0
RO01,2020-12-21,71.0,192.0,56.0,24.0,41.0,27.0,1.0,0.0,22.0,0.0,434.0
RO01,2020-12-28,183.0,109.0,38.0,49.0,30.0,15.0,34.0,2.0,3688.0,0.0,4148.0
RO01,2021-01-04,188.0,61.0,1162.0,271.0,17.0,9.0,0.0,0.0,4195.0,0.0,5903.0
RO01,2021-01-11,18.0,162.0,46.0,32.0,56.0,26.0,0.0,0.0,133.0,0.0,473.0
RO01,2021-01-18,0.0,18.0,22.0,12.0,32.0,12.0,0.0,0.0,5.0,0.0,101.0
RO01,2021-01-25,47.0,62.0,34.0,54.0,23.0,44.0,0.0,0.0,3114.0,0.0,3378.0
RO01,2021-02-01,232.0,87.0,318.0,175.0,24.0,8.0,5812.0,5812.0,4639.0,0.0,17107.0
RO01,2021-02-08,13.0,12.0,10.0,103.0,3.0,1.0,0.0,0.0,2513.0,0.0,2655.0
RO01,2021-02-15,0.0,149.0,90.0,2.0,32.0,27.0,0.0,0.0,26.0,0.0,326.0
RO01,2021-02-22,53.0,58.0,54.0,6.0,44.0,35.0,0.0,0.0,37.0,0.0,287.0
RO01,2021-03-01,521.0,138.0,266.0,129.0,33.0,17.0,5895.0,5773.0,5203.0,0.0,17975.0
RO01,2021-03-08,4.0,94.0,42.0,66.0,29.0,8.0,0.0,0.0,88.0,0.0,331.0
RO01,2021-03-15,113.0,48.0,32.0,40.0,38.0,38.0,5.0,4.0,40.0,0.0,358.0
RO01,2021-03-22,44.0,81.0,50.0,0.0,30.0,40.0,0.0,0.0,6271.0,0.0,6516.0
RO01,2021-03-29,387.0,65.0,28.0,59.0,29.0,25.0,1.0,0.0,1611.0,0.0,2205.0
RO01,2021-04-05,103.0,118.0,274.0,155.0,27.0,17.0,5735.0,5709.0,4596.0,0.0,16734.0
RO01,2021-04-12,0.0,57.0,40.0,23.0,37.0,30.0,0.0,0.0,33.0,0.0,220.0
RO01,2021-04-19,203.0,60.0,36.0,0.0,22.0,14.0,0.0,0.0,13.0,0.0,348.0
RO01,2021-04-26,25.0,89.0,46.0,9.0,38.0,74.0,0.0,0.0,95.0,0.0,376.0
RO01,2021-05-03,255.0,70.0,262.0,136.0,26.0,21.0,5527.0,5526.0,5087.0,0.0,16910.0
RO01,2021-05-10,37.0,74.0,26.0,72.0,21.0,32.0,0.0,0.0,294.0,1928.0,2484.0
RO01,2021-05-17,192.0,16.0,24.0,21.0,12.0,28.0,0.0,0.0,3056.0,0.0,3349.0
RO01,2021-05-24,268.0,65.0,34.0,0.0,21.0,36.0,5248.0,5248.0,179.0,0.0,11099.0
RO01,2021-05-31,219.0,77.0,342.0,100.0,42.0,33.0,0.0,0.0,2274.0,0.0,3087.0
RO01,2021-06-07,226.0,96.0,34.0,104.0,53.0,19.0,0.0,8.0,290.0,0.0,830.0
RO01,2021-06-14,22.0,72.0,36.0,104.0,23.0,52.0,7.0,21.0,52.0,0.0,389.0
RO01,2021-06-21,185.0,99.0,58.0,0.0,31.0,26.0,0.0,0.0,30.0,0.0,429.0
RO01,2021-06-28,196.0,83.0,22.0,28.0,25.0,38.0,9578.0,4833.0,3951.0,0.0,18754.0
RO01,2021-07-05,128.0,58.0,444.0,204.0,29.0,25.0,3.0,111.0,2400.0,0.0,3402.0
RO01,2021-07-12,0.0,56.0,44.0,94.0,48.0,31.0,0.0,0.0,22.0,0.0,295.0
RO01,2021-07-19,0.0,55.0,42.0,0.0,17.0,34.0,0.0,0.0,3774.0,0.0,3922.0
RO01,2021-07-26,394.0,140.0,92.0,38.0,33.0,46.0,100.0,2.0,261.0,0.0,1106.0
RO01,2021-08-02,254.0,67.0,404.0,146.0,14.0,21.0,4780.0,4752.0,2491.0,0.0,12929.0
RO01,2021-08-09,249.0,116.0,38.0,126.0,44.0,25.0,0.0,0.0,24.0,0.0,622.0
RO01,2021-08-16,108.0,115.0,92.0,0.0,21.0,47.0,101.0,100.0,40.0,0.0,624.0
RO01,2021-08-23,160.0,144.0,92.0,15.0,46.0,40.0,1.0,0.0,80.0,0.0,578.0
RO01,2021-08-30,123.0,34.0,32.0,93.0,31.0,29.0,4935.0,4799.0,4347.0,0.0,14423.0
RO01,2021-09-06,231.0,101.0,360.0,121.0,34.0,18.0,0.0,0.0,2267.0,0.0,3132.0
RO01,2021-09-13,19.0,73.0,50.0,115.0,37.0,21.0,0.0,0.0,15.0,0.0,330.0
RO01,2021-09-20,243.0,14.0,28.0,36.0,9.0,49.0,1.0,0.0,4243.0,0.0,4623.0
RO01,2021-09-27,210.0,97.0,30.0,63.0,28.0,31.0,4802.0,4801.0,250.0,0.0,10312.0
RO01,2021-10-04,177.0,135.0,476.0,120.0,37.0,28.0,0.0,8.0,2672.0,0.0,3653.0
RO01,2021-10-11,289.0,16.0,18.0,78.0,16.0,12.0,2.0,0.0,55.0,0.0,486.0
RO01,2021-10-18,101.0,81.0,30.0,80.0,19.0,29.0,22.0,1.0,194.0,0.0,557.0
RO01,2021-10-25,109.0,108.0,78.0,159.0,46.0,78.0,4791.0,4790.0,4391.0,0.0,14550.0
RO01,2021-11-01,186.0,99.0,592.0,176.0,36.0,22.0,2.0,0.0,2438.0,0.0,3551.0
RO01,2021-11-08,282.0,105.0,80.0,118.0,28.0,23.0,117.0,115.0,305.0,0.0,1173.0
RO01,2021-11-15,130.0,53.0,34.0,143.0,21.0,21.0,102.0,100.0,23.0,0.0,627.0
RO01,2021-11-22,204.0,26.0,0.0,61.0,103.0,76.0,5309.0,4966.0,153.0,0.0,10898.0
RO01,2021-11-29,96.0,34.0,16.0,144.0,80.0,34.0,51.0,50.0,292.0,0.0,797.0
RO01,2021-12-06,252.0,18.0,692.0,100.0,29.0,19.0,71.0,98.0,7168.0,0.0,8447.0
RO01,2021-12-13,551.0,122.0,0.0,261.0,84.0,35.0,108.0,100.0,502.0,0.0,1763.0
RO01,2021-12-20,67.0,70.0,0.0,34.0,66.0,51.0,0.0,0.0,4718.0,0.0,5006.0
RO01,2021-12-27,241.0,17.0,0.0,8.0,27.0,65.0,5489.0,5435.0,97.0,0.0,11379.0
RO01,2022-01-03,272.0,3.0,420.0,169.0,0.0,0.0,81.0,104.0,3194.0,0.0,4243.0
RO01,2022-01-10,29.0,7.0,0.0,92.0,61.0,35.0,0.0,0.0,62.0,0.0,286.0
RO01,2022-01-17,76.0,62.0,0.0,234.0,93.0,45.0,0.0,0.0,172.0,0.0,682.0
RO01,2022-01-24,46.0,59.0,0.0,48.0,32.0,34.0,0.0,0.0,5430.0,0.0,5649.0
RO01,2022-01-31,526.0,20.0,532.0,171.0,51.0,17.0,5460.0,5426.0,2481.0,0.0,14684.0
RO01,2022-02-07,53.0,11.0,0.0,80.0,48.0,32.0,0.0,4.0,456.0,0.0,684.0
RO01,2022-02-14,226.0,63.0,8.0,241.0,99.0,33.0,0.0,0.0,127.0,0.0,797.0
RO01,2022-02-21,210.0,3.0,0.0,143.0,53.0,42.0,102.0,100.0,4869.0,0.0,5522.0
RO01,2022-02-28,268.0,20.0,536.0,175.0,47.0,24.0,5424.0,5422.0,3007.0,0.0,14923.0
RO01,2022-03-07,20.0,13.0,0.0,317.0,44.0,18.0,0.0,16.0,306.0,0.0,734.0
RO01,2022-03-14,127.0,49.0,0.0,83.0,89.0,36.0,0.0,0.0,25.0,0.0,409.0
RO01,2022-03-21,310.0,76.0,14.0,46.0,103.0,49.0,153.0,150.0,5375.0,0.0,6276.0
RO01,2022-03-28,59.0,38.0,0.0,10.0,46.0,19.0,0.0,0.0,39.0,0.0,211.0
RO01,2022-04-04,465.0,22.0,552.0,246.0,72.0,43.0,6716.0,6081.0,3374.0,0.0,17571.0
RO01,2022-04-11,132.0,16.0,0.0,200.0,24.0,16.0,0.0,0.0,140.0,2242.0,2770.0
RO01,2022-04-18,141.0,7.0,0.0,67.0,28.0,14.0,51.0,50.0,121.0,0.0,479.0
RO01,2022-04-25,305.0,36.0,0.0,53.0,86.0,51.0,25.0,20.0,5523.0,0.0,6099.0
RO01,2022-05-02,204.0,29.0,564.0,282.0,77.0,42.0,6124.0,6002.0,3483.0,0.0,16807.0
RO01,2022-05-09,254.0,36.0,0.0,138.0,74.0,24.0,1.0,0.0,153.0,0.0,680.0
RO01,2022-05-16,195.0,2.0,0.0,215.0,86.0,36.0,30.0,0.0,140.0,0.0,704.0
RO01,2022-05-23,203.0,3.0,0.0,10.0,8.0,29.0,1.0,0.0,6005.0,0.0,6259.0
RO01,2022-05-30,224.0,105.0,20.0,114.0,95.0,33.0,12.0,10.0,124.0,0.0,737.0
RO01,2022-06-06,212.0,1.0,1564.0,155.0,29.0,14.0,6974.0,5878.0,3268.0,0.0,18095.0
RO01,2022-06-13,46.0,89.0,22.0,173.0,76.0,34.0,0.0,0.0,36.0,0.0,476.0
RO01,2022-06-20,253.0,7.0,0.0,90.0,19.0,21.0,11.0,10.0,5874.0,0.0,6285.0
RO01,2022-06-27,277.0,7.0,12.0,44.0,16.0,35.0,6859.0,6793.0,52.0,0.0,14095.0
RO01,2022-07-04,189.0,86.0,1944.0,251.0,78.0,21.0,0.0,4.0,9495.0,0.0,12068.0
RO01,2022-07-11,165.0,1.0,0.0,66.0,21.0,16.0,0.0,0.0,11.0,0.0,280.0
RO01,2022-07-18,94.0,76.0,50.0,228.0,136.0,46.0,11.0,10.0,6009.0,0.0,6660.0
RO01,2022-07-25,275.0,9.0,4.0,51.0,44.0,39.0,0.0,0.0,87.0,0.0,509.0
RO01,2022-08-01,229.0,97.0,2236.0,331.0,60.0,29.0,5915.0,5869.0,3737.0,0.0,18503.0
RO01,2022-08-08,199.0,20.0,8.0,280.0,50.0,37.0,70.0,0.0,235.0,0.0,899.0
RO01,2022-08-15,161.0,10.0,0.0,60.0,95.0,7.0,0.0,0.0,8.0,0.0,341.0
RO01,2022-08-22,78.0,81.0,16.0,73.0,103.0,72.0,0.0,0.0,215.0,0.0,638.0
RO01,2022-08-29,238.0,11.0,4.0,50.0,49.0,20.0,5867.0,5865.0,155.0,0.0,12259.0
RO01,2022-09-05,142.0,33.0,1768.0,302.0,63.0,32.0,0.0,0.0,9772.0,0.0,12112.0
RO01,2022-09-12,370.0,57.0,0.0,188.0,64.0,33.0,0.0,0.0,56.0,0.0,768.0
RO01,2022-09-19,77.0,33.0,16.0,182.0,44.0,31.0,107.0,105.0,72.0,0.0,667.0
RO01,2022-09-26,389.0,41.0,4.0,42.0,99.0,55.0,107.0,104.0,6609.0,0.0,7450.0
RO01,2022-10-03,305.0,76.0,2068.0,428.0,128.0,32.0,5773.0,5788.0,4275.0,0.0,18873.0
RO01,2022-10-10,180.0,34.0,8.0,151.0,68.0,25.0,0.0,0.0,35.0,0.0,501.0
RO01,2022-10-17,279.0,101.0,0.0,221.0,79.0,35.0,6607.0,5761.0,126.0,0.0,13209.0
RO01,2022-10-24,210.0,10.0,16.0,88.0,52.0,45.0,0.0,0.0,262.0,0.0,683.0
RO01,2022-10-31,363.0,52.0,2100.0,353.0,107.0,55.0,5.0,2.0,10512.0,0.0,13549.0
RO01,2022-11-07,211.0,32.0,1820.0,273.0,84.0,42.0,3.0,8.0,362.0,0.0,2835.0
RO01,2022-11-14,207.0,43.0,0.0,247.0,88.0,32.0,0.0,0.0,115.0,0.0,732.0
RO01,2022-11-21,12.0,6.0,16.0,148.0,82.0,21.0,0.0,0.0,57.0,0.0,342.0
RO01,2022-11-28,260.0,68.0,2.0,58.0,101.0,61.0,0.0,0.0,7053.0,0.0,7603.0
RO01,2022-12-05,588.0,113.0,2644.0,388.0,73.0,32.0,5766.0,5765.0,5139.0,0.0,20508.0
RO01,2022-12-12,21.0,30.0,0.0,239.0,81.0,21.0,0.0,0.0,74.0,0.0,466.0
RO01,2022-12-19,321.0,75.0,0.0,177.0,133.0,69.0,0.0,0.0,129.0,0.0,904.0
RO01,2022-12-26,159.0,169.0,0.0,38.0,71.0,32.0,0.0,0.0,69.0,0.0,538.0
RO01,2023-01-02,497.0,25.0,3944.0,436.0,48.0,16.0,5450.0,5459.0,14051.0,0.0,29926.0
RO01,2023-01-09,2.0,5.0,0.0,226.0,88.0,33.0,0.0,0.0,80.0,0.0,434.0
RO01,2023-01-16,2.0,19.0,0.0,154.0,122.0,35.0,0.0,0.0,45.0,0.0,377.0
RO01,2023-01-23,34.0,34.0,0.0,90.0,80.0,50.0,0.0,0.0,49.0,0.0,337.0
RO01,2023-01-30,754.0,2.0,12.0,301.0,34.0,30.0,3.0,2.0,9213.0,0.0,10351.0
RO01,2023-02-06,67.0,9.0,2616.0,301.0,55.0,21.0,0.0,4.0,4742.0,0.0,7815.0
RO01,2023-02-13,0.0,2.0,0.0,240.0,203.0,43.0,374.0,0.0,123.0,0.0,985.0
RO01,2023-02-20,26.0,33.0,12.0,80.0,80.0,33.0,10617.0,10617.0,158.0,0.0,21656.0
RO01,2023-02-27,752.0,261.0,36.0,232.0,101.0,66.0,17.0,15.0,9108.0,0.0,10588.0
RO01,2023-03-06,257.0,32.0,3788.0,302.0,88.0,31.0,5315.0,6067.0,4023.0,0.0,19903.0
RO01,2023-03-13,146.0,42.0,0.0,276.0,83.0,26.0,0.0,0.0,16.0,0.0,589.0
RO01,2023-03-20,158.0,12.0,0.0,73.0,89.0,24.0,0.0,0.0,3513.0,0.0,3869.0
RO01,2023-03-27,205.0,19.0,0.0,64.0,111.0,83.0,2.0,0.0,3950.0,0.0,4434.0
RO01,2023-04-03,372.0,24.0,3884.0,459.0,86.0,27.0,3.0,6.0,4822.0,0.0,9683.0
RO01,2023-04-10,0.0,5.0,0.0,90.0,25.0,19.0,0.0,0.0,11.0,0.0,150.0
RO01,2023-04-17,324.0,42.0,0.0,234.0,164.0,40.0,0.0,0.0,83.0,0.0,887.0
RO01,2023-04-24,215.0,100.0,8.0,43.0,99.0,45.0,1.0,0.0,8223.0,0.0,8734.0
